tweetDate,twitterId,handle,text,profileUrl,name,tweetLink,timestamp,query,type,isReply,replyTo,initialTweet
Thu Dec 29 18:54:59 +0000 2022,69432342,PoliciaColombia,"Antes de consumir licor recuerda revisar el contenido de la botella, si el color no es uniforme o si trae partículas extrañas en suspensión, no lo consumas. Hazlo por la salud de tu familia y amigos, en esta navidad #MiFamiliaEsColombia #DiosYPatria https://t.co/7TBUuBxNrn",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1608537078765359105,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Dec 29 11:00:00 +0000 2022,69432342,PoliciaColombia,"En menos de 48 horas la Institución ha propinado importantes golpes a la delincuencia en Barranquilla, Medellín y Cartagena.

¡Reaccionamos con autoridad, firmeza y rapidez contra el delincuente! 

#ImplacablesContraElDelito
#DiosYPatria
#EsUnHonorSerPolicía https://t.co/EMpUP9C3vZ",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1608417546205642752,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Dec 29 01:31:53 +0000 2022,69432342,PoliciaColombia,"Así se vivió el Encuentro Binacional de Mandos Policiales de Ecuador y Colombia, con el objetivo de coordinar estrategias para contrarrestar fenómenos de afectación a la seguridad
en las fronteras.

#DiosYPatria 
#EsUnHonorSerPolicía https://t.co/MAsHSIqv33",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1608274574063304704,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Dec 29 00:54:10 +0000 2022,69432342,PoliciaColombia,"La prevención de accidentes es una de las causas por las que las mujeres y hombres de @TransitoPolicia están sobre corredores viales, brindando acompañamiento durante este fin de año, porque en esta navidad #MiFamiliaEsColombia https://t.co/00aaIBqxMj",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1608265083565772801,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed Dec 28 22:16:24 +0000 2022,69432342,PoliciaColombia,"En menos de 48 horas fueron abatidos dos delincuentes cuando se enfrentaron a la Policía en Barranquilla y Medellín. No permitiremos que delincuentes enfrenten a nuestros policías. Serán capturados o si persisten en afectar la vida, serán abatidos.

#DiosYPatria https://t.co/zTXEJe6XLr",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1608225377918271488,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed Dec 28 16:09:14 +0000 2022,69432342,PoliciaColombia,"Gracias a la colaboración ciudadana y la oportuna reacción de nuestros uniformados que con valentía arriesgaron sus propias vidas, se logra evitar millonario hurto a una joyería en el norte de Barranquilla.

#DiosyPatria
#EsUnHonorSerPolicía https://t.co/MPowlewxS9",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1608132976998600707,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Dec 27 23:54:01 +0000 2022,69432342,PoliciaColombia,"Durante 110 años, la Orquesta Sinfónica de la Policía Nacional ha llevado a través de la música mensajes de convivencia,  seguridad y cercanía con la comunidad por todo el país, los colombianos que con sus sonrisas y aplausos reconocen este maravilloso talento. 
#DiosYPatria https://t.co/j0Npb8X1S9",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1607887558616272897,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Dec 27 13:45:13 +0000 2022,69432342,PoliciaColombia,"A través de @MinInterior se entregaron 142 motocicletas y 251 más por parte de la @PoliciaColombia en diferentes ciudades, con el fin de fortalecer las capacidades de prevención, disuasión y control del delito. Seguimos trabajando por la convivencia y seguridad. #DiosyPatria https://t.co/kuO1Jmdcgg",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1607734346018066434,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Dec 27 02:36:59 +0000 2022,69432342,PoliciaColombia,"Competir por la “Ceiba de Oro”, es el resultado del profesionalismo y vocación de la Orquesta Internacional en escenarios de talla mundial como el Aguinaldo Boyacense y Garagoense, referentes en la conservación de la autenticidad campesina colombiana. #DiosYPatria https://t.co/vkjSuiHnXn",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1607566181950541824,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon Dec 26 19:36:49 +0000 2022,69432342,PoliciaColombia,¡La navidad más segura en los últimos 19 años! Logramos salvar 58 vidas gracias al servicio de Policía desplegado en todo el país y la corresponsabilidad de la ciudadanía. Con resultados históricos le decimos a los colombianos gracias por su buen comportamiento. #DiosYPatria. https://t.co/Jq4zgiLLbp,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1607460444997881857,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon Dec 26 17:04:12 +0000 2022,69432342,PoliciaColombia,🎥 Conoce las noticias más importantes de nuestra Institución con #DirecciónGeneral en 30 Segundos. #DiosYPatria #EsUnHonorSerPolicía #InnovamosParaComunicar #MiFamiliaEsColombia https://t.co/WjLC4iCdfS,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1607422038096105472,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sun Dec 25 13:52:11 +0000 2022,69432342,PoliciaColombia,"Que la tolerancia y el buen comportamiento sean los protagonistas en esta época decembrina. Unámonos en paz porque en esta #Navidad, #MiFamiliaEsColombia 
#DiosYPatria https://t.co/bFxRQvdK48",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1607011325858684928,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sun Dec 25 03:02:30 +0000 2022,69432342,PoliciaColombia,"Nuestros policías del Modelo Nacional de Vigilancia Comunitaria por Cuadrantes durante la #Navidad, patrullan las calles con la convicción de cuidar de tu familia. #MiFamiliaEsColombia. #DiosYPatria

Denuncia cualquier hecho que afecte la sana convivencia a la línea #123. https://t.co/56uDsIeSkV",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606847826700505088,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sun Dec 25 02:10:44 +0000 2022,69432342,PoliciaColombia,"Ser permisivo frente a la comercialización, consumo y tráfico de estupefacientes al interior de un establecimiento abierto al público es sancionado por la Ley. Administre responsablemente su negocio, por su bienestar y el de los colombianos. #MiFamiliaEsColombia https://t.co/nanGjgUW9T",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606834801213849604,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sun Dec 25 01:45:19 +0000 2022,69432342,PoliciaColombia,"RT @PoliciaCaqueta: En esta época de amor y armonía  acompañamos a la comunidad de #SanVicenteDelCaguán, llevando a cada uno de los hogares…",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606828402979258376,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sun Dec 25 00:13:01 +0000 2022,69432342,PoliciaColombia,"El exceso de alcohol en las celebraciones siempre repercute en afectaciones a la vida e integridad de los ciudadanos; invitamos a dueños de bares, discotecas y clubes a tomar medidas para evitar que esta #Navidad se vea empañada por el dolor y el sufrimiento. #MiFamiliaEsColombia https://t.co/rSgpgZ5S9t",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606805174156251137,2023-05-03T01:41:36.983Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sun Dec 25 00:11:26 +0000 2022,69432342,PoliciaColombia,RT @DirectorPolicia: Una feliz navidad para todos los colombianos. Dios y Patria ¡Es un Honor ser Policía! https://t.co/xJbdVAQArh,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606804779115626498,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Dec 24 23:05:24 +0000 2022,69432342,PoliciaColombia,"Porque en esta #Navidad #MiFamiliaEsColombia, invitamos a los dueños de bares, discotecas, clubes y otros establecimientos a proteger la vida de los colombianos durante las celebraciones, cumpliendo con las normas que regulan la actividad económica. #DiosYPatria https://t.co/Kxizsf5wjU",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606788159886528513,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Dec 24 23:03:53 +0000 2022,69432342,PoliciaColombia,"RT @GaulaPolicia: #Caldas | Desde el páramo de letras entregando alegría a través de la celebración de la novena de aguinaldos, en compañía…",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606787776275533826,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Dec 24 22:14:27 +0000 2022,69432342,PoliciaColombia,RT @DirectorPolicia: Que la celebración de la fiesta navideña y año nuevo sea con alegría y responsabilidad. Cada policía con estricto cump…,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606775338083786752,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Dec 24 20:37:06 +0000 2022,69432342,PoliciaColombia,"La Ley 1801 del 2016 y la Ley 1708 del 2014 estipula sanciones para los propietarios de establecimientos abiertos al público que promuevan el delito y afecten la seguridad y convivencia ciudadana. No se exponga, administre responsablemente su negocio. #MiFamiliaEsColombia https://t.co/Fb7T9mQAux",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606750836985679874,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Dec 24 17:44:56 +0000 2022,69432342,PoliciaColombia,"En esta época cuida de tus mascotas, recuerda que ningún artefacto con pólvora es inofensivo, generan taquicardia, temblores, falta de aire, aturdimiento, náuseas, pérdida de control, miedo y muerte. #YoProtejoLosAnimales #DiosYPatria https://t.co/ovzwSPqR9v",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606707512463466496,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Dec 24 16:40:18 +0000 2022,69432342,PoliciaColombia,"Porque en esta #Navidad #MiFamiliaEsColombia invitamos a dueños de bares, discotecas y clubes a proteger la vida. Evite el cierre de su establecimiento o la extinción del derecho de dominio por permitir la comisión de delitos en su interior. ¡Cumpla las normas! #DiosYPatria https://t.co/IFSN0ElyUm",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606691245908283392,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Dec 24 15:01:16 +0000 2022,69432342,PoliciaColombia,RT @IncorporacionPC: Que el espíritu de la #Navidad llene sus hogares de paz y armonía; que las aspiraciones contempladas en este tiempo de…,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606666323823665153,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Dec 24 03:49:23 +0000 2022,69432342,PoliciaColombia,"Sé un conductor vial responsable y ejemplar. ¡El mejor regalo en #Navidad es la vida!

En esta #Navidad, #MiFamiliaEsColombia #DiosYPatria https://t.co/rTkYHQx9Lj",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606497238942973952,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Dec 24 00:30:16 +0000 2022,69432342,PoliciaColombia,"El alcalde de Barranquilla @jaimepumarejo destaca el rol fundamental de la @PoliciaColombia para conjurar el incendio de la planta de combustible. Vamos más allá del cumplimiento de las leyes, lo damos todo por proteger a los colombianos.#DiosYPatria https://t.co/6S3rsXLALi",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606447128871505920,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Dec 23 21:48:50 +0000 2022,69432342,PoliciaColombia,La Policía Nacional se permite informar. https://t.co/FDAllyJApE,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606406502503391239,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Dec 23 15:55:06 +0000 2022,69432342,PoliciaColombia,"Sabías que ahora las mascotas, se consideran seres sintientes 🐶🦦🦁🐤. Si observas o tienes conocimiento de algún hecho que ponga en riesgo su salud, infórmanos a la línea #123 #DiosYPatria #EsUnHonorSerPolicía https://t.co/f4fxKSCN0n",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606317483215953923,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Dec 23 15:10:41 +0000 2022,69432342,PoliciaColombia,"RT @DirectorPolicia: Inaugurada la Escuela Antidrogas, primera en Latinoamerica: capacitación y entrenamiento para enfrentar desde la segur…",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606306303780978688,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Dec 23 15:10:39 +0000 2022,69432342,PoliciaColombia,RT @DirectorPolicia: Valor y firmeza caracterizan a los policías de Colombia: una patrullera afectada por la activación de una granada en C…,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606306296440885249,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Dec 23 00:07:22 +0000 2022,69432342,PoliciaColombia,Soy el que con gentileza y sencillez le brinda un excelente trato a las personas. 🤝🤝 #¿QuiénSoy? https://t.co/MHNpCrWOTm,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606078979655581697,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Dec 22 23:46:07 +0000 2022,69432342,PoliciaColombia,"RT @DirectorPolicia: El Establecimiento Carcelario de #Facatativá para policías, primer centro carcelario en implementar un plan piloto de…",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1606073630764412930,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Dec 22 13:04:13 +0000 2022,69432342,PoliciaColombia,"Recuerda que @DIJINPolicia cuenta con un grupo especializado en atender delitos que afectan a la convivencia desde la virtualidad. 

No permitas que tu tranquilidad se arruine por personas inescrupulosas.

Si tienes algún incidente cibernético, comunícate con @CaiVirtual https://t.co/uEbcQBeMvu",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1605912090526482432,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Dec 22 02:01:00 +0000 2022,69432342,PoliciaColombia,"En estas fiestas decembrina sigue estas 4 claves de seguridad para que no seas víctima de la denominada 'Llamada Extorsiva', no olvides la #DenunciaSegura a través de la #Línea165 #YoNoPagoYoDenuncio  
#DiosYPatria #EsUnHonorSerPolicia https://t.co/F4L12j3zbI",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1605745185874448384,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Dec 22 00:05:00 +0000 2022,69432342,PoliciaColombia,"Que la pólvora en esta navidad no apague la luz de tu vida, denuncia los expendios ilegales a través de la línea 123. En esta navidad, #MiFamiliaEsColombia
 #DiosYPatria https://t.co/psnriUbMXN",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1605715993753489409,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed Dec 21 21:03:41 +0000 2022,69432342,PoliciaColombia,"Gestos de reconocimiento a la Policía, de amor y hermandad en pleno corazón de #Bogotá; el civismo que encarna Pubenza Arbeláez, activista de derechos humanos, son el regalo que reciben los policías y el impulso con ese fiel compromiso con la ciudadanía. #DiosYPatria https://t.co/iM9DUWM0m6",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1605670364096319493,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed Dec 21 14:26:59 +0000 2022,69432342,PoliciaColombia,"Sigue la transmisión de la Audiencia Pública de Rendición de Cuentas 2022-II del Ministerio de Defensa.

Da clic 🔽
https://t.co/egvGN7EhtJ

#Rendicuentas2022 #DiosYPatria",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1605570532560158720,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed Dec 21 13:57:45 +0000 2022,69432342,PoliciaColombia,"Te invitamos a la Audiencia Pública de Rendición de Cuentas 2022-II en el Salón Rojo del Hotel Tequendama a partir de las 9:00 a.m.

Sigue la transmisión por @CanalTreceCO y en redes sociales del Ministerio de Defensa.

Participa con #Rendicuentas2022 https://t.co/MAvmmayk0B",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1605563175415336960,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed Dec 21 01:50:51 +0000 2022,69432342,PoliciaColombia,"En menos de 12 horas se capturó al responsable del homicidio del patrullero Carlos Muñoz en Cali. No habrá impunidad para quien ataque un policía.

Quien agreda un policía será capturado o abatido, la autoridad se respeta. #DiosYPatria https://t.co/7y6N21zkCM",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1605380246471340032,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Wed Dec 21 00:51:28 +0000 2022,69432342,PoliciaColombia,"En temporada de vacaciones ten cuidado con los tiquetes aéreos, los precios de remate a través de redes sociales podrían ser un boleto con destino a la estafa. 

¡Compra solo en sitios oficiales! #DiosYPatria https://t.co/2zoScLyIIO",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1605365302052753409,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Dec 20 21:28:44 +0000 2022,69432342,PoliciaColombia,"#InnovamosParaComunicar🚀

¡Noticias importantes! 

En esta navidad te damos la bienvenida a nuestra familia, es por ello que la espera ha terminado, ingresa a nuestra sede electrónica y consulta si ya haces parte. #DiosYPatria #EsUnHonorSerPolicía

https://t.co/2PMLS2tjEP https://t.co/LjM9uBixAZ",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1605314281465348096,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Dec 20 14:08:27 +0000 2022,69432342,PoliciaColombia,"Que tu mejor regalo en esta navidad sea compartir con las personas que amas, recuerda poner en práctica la inteligencia vial en tu regreso a casa. #MiFamiliaEsColombia #DiosYPatria #EsUnHonorSerPolicía https://t.co/trokVF9W4b",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1605203479122923521,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Dec 20 02:27:45 +0000 2022,69432342,PoliciaColombia,La Policía Nacional se permite informar. https://t.co/9riNDVOZ0F,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1605027141208399872,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Tue Dec 20 02:01:49 +0000 2022,69432342,PoliciaColombia,"En esta época de amor y armonía se despliegan actividades de prevención a lo largo y ancho del país, llevando a cada uno de los hogares colombianos tranquilidad porque en esta navidad #MiFamiliaEsColombia. #DiosYPatria #EsUnHonorSerPolicía https://t.co/mI7yLIDUFa",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1605020617064988677,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon Dec 19 15:56:50 +0000 2022,69432342,PoliciaColombia,"RT @DirectorPolicia: Policías empoderados de su función, con el convencimiento de la aplicación profunda de la Constitución y las leyes y e…",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1604868367680012289,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon Dec 19 14:16:18 +0000 2022,69432342,PoliciaColombia,"Nuestros caninos “general” y “teniente” con la nueva imagen policial, alegran las calles de #Medellín, reiterando que los colombianos debemos proteger los animales, enviando un mensaje de respeto y unidad en esta Navidad.

#MiFamiliaEsColombia
#DiosYPatria
#EsUnHonorSerPolicía https://t.co/7JMLR4rkZm",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1604843068821147649,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Mon Dec 19 00:42:13 +0000 2022,69432342,PoliciaColombia,"¿Cómo no vas a descansar tranquilo 
sabiendo que las mujeres y hombres 
policías velan por tu #Seguridad?

Nada los detiene. Orgullosos de tener a los mejores policías. #DiosYPatria #EsUnHonorSerPolicía https://t.co/RQJL3Wv4p5",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1604638198830866433,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sun Dec 18 15:46:18 +0000 2022,69432342,PoliciaColombia,"Ellos nos brindan todo su #Amor y #Respeto NO les causemos daño con la pólvora. #WeLoveAnimals. En esta #Navidad, #MiFamiliaEsColombia. #DiosYPatria https://t.co/7McE5xCHDW",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1604503328779833345,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sun Dec 18 02:47:25 +0000 2022,69432342,PoliciaColombia,Cada mujer y hombre policía ha jurado a la Constitución y trabaja por su cumplimiento y respeto.Nuestra misión es protegerte porque en esta #Navidad #MiFamiliaEsColombia. #DiosYPatria https://t.co/gZt1oMqNxY,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1604307316484210688,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Sat Dec 17 15:40:52 +0000 2022,69432342,PoliciaColombia,"Si vas a realizar retiros de dinero, recuerda que puedes solicitar acompañamiento de la #PolicíaNacional, es totalmente gratis. En esta #Navidad, #MiFamiliaEsColombia. #DiosYPatria https://t.co/b35RSLI4VD",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1604139574028300288,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Dec 16 23:26:01 +0000 2022,69432342,PoliciaColombia,"Innovamos para comunicar 🚀

En esta época del año deseamos que todos  los colombianos vivan una #Navidad tranquila y en familia. Que el amor, la paz y la tranquilidad vayan de la mano. Y recordar que en esta #Navidad, #MiFamiliaEsColombia.

#DiosYPatria
#EsUnHonorSerPolicía https://t.co/kQewrizDgd",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1603894244523081729,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Dec 16 20:26:48 +0000 2022,69432342,PoliciaColombia,La Policía Nacional se permite informar: https://t.co/Rn936klyU2,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1603849144145219603,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Dec 16 15:41:56 +0000 2022,69432342,PoliciaColombia,"No caigas en el mensaje:

Hoy eres el feliz ganador de un vehículo
cero kilómetros. ¡DENUNCIA a través de @GaulaPolicia! En esta #Navidad, #MiFamiliaEsColombia. #DiosYPatria https://t.co/lZANxNPkzg",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1603777456279797760,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Dec 16 03:30:24 +0000 2022,69432342,PoliciaColombia,"Muy pronto es navidad, disfruta con familia y amigos. La tolerancia y convivencia son el mejor regalo. Recuerda que en esta #Navidad, #MiFamiliaEsColombia. #DiosYPatria https://t.co/zBCHRG3prg",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1603593359200817152,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Fri Dec 16 03:13:22 +0000 2022,69432342,PoliciaColombia,"RT @mindefensa: Al paso de patrulla de @PoliciaCauca fue activada una carga explosiva, que cobró la vida del SI. Muñoz y dejó heridos 2 pol…",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1603589073150558208,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Dec 15 19:02:46 +0000 2022,69432342,PoliciaColombia,"RT @DirectorPolicia: “Con altanería, el malvado persigue rabiosamente al humilde; pero ha de quedar atrapado en las trampas que él mismo ha…",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1603465605721751553,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Dec 15 15:36:17 +0000 2022,69432342,PoliciaColombia,"Proteger la vida de los menores de edad es nuestra prioridad. En las fiestas de fin de año NO regales pólvora. En esta #Navidad, #MiFamiliaEsColombia. #DiosYPatria https://t.co/Av6dr00a3J",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1603413643529523201,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Dec 15 12:07:15 +0000 2022,69432342,PoliciaColombia,La ciudadanía lo confirma: Sigue la tendencia positiva en imagen y favorabilidad de la Policía. En la última encuesta INVAMER de 2022 subimos 6 puntos. Su confianza nos alienta a seguir trabajando por su seguridad. #DiosYPatria #EsUnHonorSerPolicía https://t.co/aHZuM6Eu5A,https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1603361038744821760,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
Thu Dec 15 10:42:13 +0000 2022,69432342,PoliciaColombia,"Estamos 24/7 al servicio de los ciudadanos. Tu seguridad es nuestra 
prioridad. En esta #Navidad, 
#MiFamiliaEsColombia. #DiosYPatria https://t.co/jPIWflqMAp",https://twitter.com/PoliciaColombia,Policía de Colombia,https://twitter.com/PoliciaColombia/status/1603339639267463168,2023-05-03T01:41:39.860Z,https://twitter.com/PoliciaColombia,tweets-replies,,,
